Latitude,Longitude,mean_correlation_with_existing_farms,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,min_distance_nature_land_km,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation,score_distance_nature_land,pareto_tier,state,suitability_index,is_suitable,is_suitable_model
-32.5,134.5,0.2145990851301966,6.5,0.3308689,419.9971,26.5,93,14,59,88,31,6,South Australia,60.77983237728157,1,1
-32.5,134.75,0.2172175701862822,25.8,0.33169731,419.5706,11.6,79,14,59,88,16,5,South Australia,53.17012245295369,0,0
-32.5,135.0,0.2233351601221199,34.5,0.32595485,419.03772,1.6,76,13,56,88,3,4,South Australia,48.973522266034536,0,0
-32.5,135.25,0.2487372553851899,40.7,0.3064018,418.7569,0.0,73,12,43,88,1,3,South Australia,44.51119415858207,0,0
-32.5,135.5,0.2847639042368557,52.4,0.28607842,420.00082,0.0,69,9,35,88,1,2,South Australia,40.78663621939554,0,0
-32.5,135.75,0.3086237110086672,67.5,0.28396633,421.86627,8.5,65,7,35,87,13,0,South Australia,41.149214241047176,0,0
-32.5,136.0,0.3064345025058304,79.0,0.29756796,424.23676,14.2,62,8,39,86,19,1,South Australia,41.06359876183065,0,0
-32.5,136.25,0.3007078062260656,93.6,0.30520633,425.2033,27.6,59,8,43,86,33,1,South Australia,43.12801726634478,0,0
-32.5,136.5,0.2991015960772832,93.0,0.30700547,426.4149,32.6,59,8,44,86,37,2,South Australia,43.52029234177941,0,0
-32.5,136.75,0.2960013635101772,75.6,0.3103589,426.57968,21.5,63,8,46,86,27,3,South Australia,44.34846430856237,0,0
-32.5,137.0,0.2936048727881695,52.4,0.3125227,426.55334,20.6,69,8,47,86,26,3,South Australia,46.558376067178834,0,0
-32.5,137.25,0.2879357505390154,29.5,0.29887453,425.973,37.0,78,9,40,86,40,4,South Australia,51.21572577012907,0,0
-32.5,137.5,0.2778200765184703,9.0,0.26098797,424.78485,31.8,91,9,29,86,36,4,South Australia,53.35109925936164,0,0
-32.5,137.75,0.3081655454023608,4.5,0.22170642,424.2382,19.3,95,7,21,86,25,1,South Australia,51.42754131268656,0,0
-32.5,138.0,0.3418268010785271,12.0,0.19903325,426.12714,0.6,88,6,18,86,2,0,South Australia,44.53822688281356,0,0
-32.5,138.25,0.368772379324461,23.2,0.21994346,430.86462,16.5,81,5,21,84,22,0,South Australia,44.99782737087154,0,0
-32.5,138.5,0.3804601632457758,36.4,0.25525203,433.4403,39.6,75,4,28,83,42,0,South Australia,47.08243788617772,0,0
-32.5,138.75,0.3772731505955259,54.8,0.24514484,436.08853,61.0,69,4,25,82,56,0,South Australia,45.63679156609094,0,0
-32.5,139.0,0.3596556148292231,75.3,0.24741454,438.3576,74.4,63,5,26,81,64,0,South Australia,45.21683765028733,0,0
-32.5,139.25,0.3146502532508402,93.7,0.28585672,439.58673,74.6,59,7,35,80,64,0,South Australia,46.018107846242195,0,0
-32.5,139.5,0.2993013830678094,110.7,0.3609344,438.68988,81.4,55,8,72,81,66,0,South Australia,52.03283557959585,0,0
-32.5,139.75,0.3296263262407765,128.1,0.3898809,438.69092,93.3,51,6,80,81,72,0,South Australia,52.537033563866174,0,0
-32.5,140.0,0.3477797998647605,140.3,0.41471076,439.10925,86.7,48,6,86,80,70,0,South Australia,52.14393014888026,0,0
-32.5,140.25,0.3515015746372574,117.4,0.42675894,439.36176,73.6,53,5,90,80,63,0,South Australia,53.89421166883692,0,0
-32.5,140.5,0.3475433546251484,94.3,0.41841787,439.42798,64.5,59,6,87,80,59,0,South Australia,54.74268204113464,0,0
-32.5,140.75,0.3497060320816845,71.2,0.4082229,439.30612,62.7,64,5,85,80,58,0,South Australia,56.27997415742502,0,0
-32.5,141.0,0.3550865672129605,48.5,0.40027487,439.89188,62.7,71,5,83,80,58,0,South Australia,58.743273454577526,1,1
-32.5,141.25,0.3623543353108245,25.4,0.387881,440.42404,66.8,80,5,80,80,60,0,New South Wales,62.17708925831447,1,1
-32.5,141.5,0.3611083313650895,2.1,0.37453455,440.73453,55.8,98,5,76,80,53,1,New South Wales,67.48217325739189,1,1
-32.5,141.75,0.3531655829355475,21.2,0.34423748,439.4493,32.6,82,5,65,80,37,0,New South Wales,56.0684795137316,0,0
-32.5,142.0,0.3442767087902341,39.7,0.31198204,438.93427,9.6,74,6,47,81,14,0,New South Wales,46.44138661895109,0,0
-32.5,142.25,0.3329611357323648,21.0,0.30571657,439.69974,0.0,82,6,43,80,1,0,New South Wales,46.82982379774375,0,0
-32.5,142.5,0.3210031096690467,14.1,0.30811167,440.30304,10.2,87,7,44,80,15,1,New South Wales,51.36367582452052,0,0
-32.5,142.75,0.3117188004535689,32.3,0.3078401,441.54333,33.2,77,7,44,79,38,1,New South Wales,50.55839314684975,0,0
-32.5,143.0,0.2985926123823793,54.6,0.3313199,442.4581,56.2,69,8,59,79,53,2,New South Wales,53.20901576856551,0,0
-32.5,143.25,0.2881275019608438,77.5,0.35055992,441.67184,79.1,63,9,68,79,66,2,New South Wales,54.551922857339896,0,0
-32.5,143.5,0.2816312595071005,100.6,0.35957986,440.30447,102.2,57,9,71,80,75,1,New South Wales,54.02398909502498,0,0
-32.5,143.75,0.278388712096161,123.7,0.34865272,438.91107,80.6,52,9,67,81,66,1,New South Wales,49.8654552967115,0,0
-32.5,144.0,0.2768450336087317,146.9,0.33087024,438.2927,58.0,47,9,59,81,54,0,New South Wales,44.73003290913421,0,0
-32.5,144.25,0.2763570571584361,164.2,0.29037946,438.04733,36.3,44,10,36,81,40,0,New South Wales,36.780140437871935,0,0
-32.5,144.5,0.2718098246536794,148.3,0.27048215,438.52823,18.9,47,10,31,81,24,0,New South Wales,34.744192186288515,0,0
-32.5,144.75,0.263384751223826,134.6,0.2672113,438.72934,18.4,50,10,30,81,24,0,New South Wales,35.549119672900446,0,0
-32.5,145.0,0.2549287422183191,123.7,0.26441216,439.7056,27.3,52,11,30,80,33,0,New South Wales,37.46503291484943,0,0
-32.5,145.25,0.247717028022522,116.4,0.25987646,439.95923,11.3,53,12,29,80,16,0,New South Wales,36.011502538581844,0,0
-32.5,145.5,0.2509430269843766,111.1,0.2601868,439.9627,0.0,55,11,29,80,1,0,New South Wales,34.38528082148527,0,0
-32.5,145.75,0.2528761519119143,105.8,0.26340365,440.41812,2.9,56,11,30,80,5,1,New South Wales,35.303527900395714,0,0
-32.5,146.0,0.2529289365723906,91.2,0.26557654,441.40164,26.1,59,11,30,79,31,1,New South Wales,40.238271569044734,0,0
-32.5,146.25,0.250831605434706,77.1,0.26924238,442.2774,29.9,63,11,31,79,35,2,New South Wales,42.76104360863382,0,0
-32.5,146.5,0.2469037039028037,68.1,0.25605235,442.73166,30.9,65,12,28,79,36,2,New South Wales,43.27762641346305,0,0
-32.5,146.75,0.2327275633612381,66.6,0.24797624,442.69315,18.3,66,13,26,79,24,2,New South Wales,41.783697120488284,0,0
-32.5,147.0,0.2122405568936041,66.6,0.24300648,442.8267,24.5,66,14,25,79,29,2,New South Wales,42.390585760373085,0,0
-32.5,147.25,0.1953128316949698,65.2,0.25062904,442.7768,40.0,66,15,27,79,42,3,New South Wales,45.023974017568825,0,0
-32.5,147.5,0.1887704393094671,52.5,0.254837,442.10248,57.6,69,16,28,79,54,4,New South Wales,48.21391428645942,0,0
-32.5,147.75,0.177227328529781,42.8,0.2565854,442.03128,52.8,73,16,28,79,51,4,New South Wales,49.458522438092764,0,0
-32.5,148.0,0.1582349807511837,21.0,0.26776922,442.13898,31.7,82,18,31,79,36,3,New South Wales,51.83040728167472,0,0
-32.5,148.25,0.146651219638131,10.0,0.27392003,441.97028,12.0,90,18,32,79,17,2,New South Wales,52.364700288038094,0,0
-32.5,148.5,0.1425797613736774,21.7,0.25904655,440.70172,16.5,82,19,28,80,22,3,New South Wales,49.246399867355834,0,0
-32.5,148.75,0.1426120457389126,10.3,0.23376882,441.2857,36.9,90,19,23,79,40,3,New South Wales,54.160118941278974,0,0
-32.5,149.0,0.1345764792036442,1.2,0.2290812,440.76837,27.6,99,19,22,80,33,2,New South Wales,56.256051119518055,0,0
-32.5,149.25,0.1347214939904266,7.0,0.22267713,438.3817,21.3,92,19,21,81,26,2,New South Wales,52.41998270018144,0,0
-32.5,149.5,0.1489694366763745,0.0,0.21537389,435.20596,11.0,100,18,20,82,16,2,New South Wales,54.23668552649796,0,0
-32.5,149.75,0.1754182496063766,13.3,0.19110997,430.16656,8.5,87,17,16,84,13,2,New South Wales,47.9924048644992,0,0
-32.5,150.0,0.1741690916785349,7.6,0.15625055,424.298,12.0,92,17,11,86,17,2,New South Wales,49.48497789786073,0,0
-32.5,150.25,0.1671900086991843,15.1,0.14187472,419.00583,0.0,86,17,9,88,1,0,New South Wales,44.46354080453386,0,0
-32.5,150.5,0.1682475959349955,28.2,0.13767543,414.12958,0.0,78,17,8,90,1,1,New South Wales,40.75033248044093,0,0
-32.5,150.75,0.1869519635954583,10.1,0.14454035,411.36826,0.0,90,16,9,91,1,1,New South Wales,45.84120046953907,0,0
-32.5,151.0,0.2120996656849803,2.7,0.1487737,407.27188,8.8,97,14,10,92,13,2,New South Wales,50.159741107624434,0,0
-32.5,151.25,0.2015980936586857,13.0,0.14053747,403.78342,27.7,88,15,8,93,33,2,New South Wales,49.261103210621314,0,0
-32.5,151.5,0.1775412978737482,22.0,0.12804575,398.9209,28.6,82,16,6,94,34,1,New South Wales,46.90307826814642,0,0
-32.5,151.75,0.1458015836864,0.8,0.14403935,394.913,10.9,99,19,9,95,16,5,New South Wales,52.14447226222824,0,0
-32.5,152.0,0.118879767441346,12.4,0.17733297,390.89194,5.9,88,21,14,95,10,4,New South Wales,48.28955032921057,0,0
-32.5,152.25,0.0897830863704993,3.4,0.25807402,394.88217,0.0,96,26,28,95,1,5,New South Wales,53.8490810993143,0,0
-32.75,115.75,0.017679864392128,7.3,0.39246482,418.9282,1.0,92,86,81,88,3,9,Western Australia,75.39797993298937,1,1
-32.75,116.0,0.0113288723730615,0.9,0.31855035,414.44397,0.0,99,91,51,90,1,9,Western Australia,72.77059816989706,1,1
-32.75,116.25,0.013864214709472,6.0,0.3001459,411.17267,7.9,93,89,40,91,12,9,Western Australia,69.48308931462326,1,1
-32.75,116.5,0.0193773045381974,13.2,0.29596713,412.5848,15.9,87,84,39,90,21,9,Western Australia,66.78618170210984,1,1
-32.75,116.75,0.0092257180982934,36.4,0.31001273,414.8959,22.1,75,93,45,89,27,8,Western Australia,66.02364685987963,1,1
-32.75,117.0,0.0078617663876641,28.8,0.34288725,416.13916,28.3,78,94,65,89,34,9,Western Australia,72.35706510800983,1,1
-32.75,117.25,0.0086132629785598,18.8,0.3649395,417.3313,20.1,83,93,73,89,25,9,Western Australia,74.67883232223687,1,1
-32.75,117.5,0.0099596289917826,7.9,0.3706995,418.9089,12.0,91,92,75,88,17,10,Western Australia,76.74576823863468,1,1
-32.75,117.75,0.012690611023988,2.8,0.37324074,419.57452,17.6,97,90,75,88,23,10,Western Australia,79.30117688119333,1,1
-32.75,118.0,0.016598814109429,13.5,0.36309037,418.22705,16.8,87,87,73,89,22,9,Western Australia,74.61247214271619,1,1
-32.75,118.25,0.0190540891611211,23.2,0.35672632,417.58374,2.2,81,84,70,89,4,8,Western Australia,68.4327113559438,1,1
-32.75,118.5,0.0213757395633451,35.3,0.35338292,417.6333,0.3,75,82,69,89,2,7,Western Australia,64.92752295601994,1,1
-32.75,118.75,0.0244257946854521,41.0,0.35341325,417.25983,7.0,73,79,69,89,11,7,Western Australia,64.72780638011402,1,1
-32.75,119.0,0.0300815548215593,47.8,0.35111815,415.36826,0.0,71,74,68,89,1,6,Western Australia,61.35742845307373,1,1
-32.75,119.25,0.0319697697358649,56.7,0.3418421,416.38068,0.9,68,72,64,89,3,6,Western Australia,59.0579907545636,1,1
-32.75,119.5,0.0381247056448566,62.2,0.32968888,415.83362,5.9,67,66,58,89,10,5,Western Australia,57.821723488460115,0,0
-32.75,119.75,0.0502274310171958,70.1,0.30914596,413.99283,6.1,65,51,45,90,10,3,Western Australia,51.0475352335024,0,0
-32.75,120.0,0.0671251129935539,75.3,0.27512676,412.35614,21.4,63,36,32,90,26,3,Western Australia,47.23735695147379,0,0
-32.75,120.25,0.06554146654283,85.0,0.25959685,411.71045,9.6,61,37,29,90,14,2,Western Australia,44.44223083303626,0,0
-32.75,120.5,0.0577323663414322,99.3,0.2697486,411.1043,4.6,58,43,31,91,8,2,Western Australia,43.934335843359264,0,0
-32.75,120.75,0.0523888419602631,116.6,0.2819501,409.70062,7.5,53,48,34,91,12,2,Western Australia,44.257401230777866,0,0
-32.75,121.0,0.0560204035236633,135.7,0.28269246,407.9292,7.6,49,44,34,92,12,2,Western Australia,41.46344902287988,0,0
-32.75,121.25,0.0574538353608832,155.9,0.26974526,407.52707,8.3,45,43,31,92,12,1,Western Australia,39.337151701536655,0,0
-32.75,121.5,0.0523712284574728,157.0,0.27615088,408.9906,6.4,45,48,33,91,10,1,Western Australia,40.15257663264808,0,0
-32.75,121.75,0.0438258539786883,154.5,0.29147735,409.31396,11.9,46,59,37,91,16,3,Western Australia,44.47779342318813,0,0
-32.75,122.0,0.0376392101734555,155.5,0.3000409,408.52774,0.0,45,66,40,91,1,4,Western Australia,43.72378292310838,0,0
-32.75,122.25,0.0415301879224855,160.0,0.28675884,408.62796,0.0,45,62,35,91,1,3,Western Australia,42.259194872212014,0,0
-32.75,122.5,0.0513760650796549,167.6,0.2678254,409.09216,0.0,43,49,31,91,1,1,Western Australia,38.09137356692235,0,0
-32.75,122.75,0.0529876983242242,178.1,0.2552979,407.99277,0.0,41,47,28,92,1,1,Western Australia,35.94927566257237,0,0
-32.75,123.0,0.0495906898261247,190.8,0.24731915,406.56027,0.0,39,52,26,92,1,2,Western Australia,35.967153315868806,0,0
-32.75,123.25,0.0415752841206821,205.4,0.24860805,405.5095,0.0,37,62,26,92,1,2,Western Australia,37.42625758784692,0,0
-32.75,123.5,0.0291022255484546,221.6,0.28451407,405.6333,4.4,34,75,35,92,8,4,Western Australia,41.300910044737826,0,0
-32.75,123.75,0.0187619816644915,238.9,0.3232465,404.47693,25.2,32,85,54,93,30,5,Western Australia,49.75516209778379,0,0
-32.75,124.0,0.0092606275697194,257.2,0.3518074,402.66135,30.1,29,93,68,93,35,6,Western Australia,53.49159468006589,0,0
-32.75,124.25,0.0042802441199975,276.3,0.3688577,399.48102,16.4,26,97,74,94,22,7,Western Australia,52.5222631323568,0,0
-32.75,124.5,0.0068452618284417,296.0,0.38373363,396.40253,11.5,24,95,78,94,16,7,Western Australia,51.067571512486296,0,0
-32.75,124.75,0.0199783133060139,316.2,0.40126342,394.73804,2.7,21,83,83,95,5,6,Western Australia,47.57692321239089,0,0
-32.75,125.0,0.0308426006220369,336.8,0.45317113,396.45776,0.0,19,73,96,94,1,7,Western Australia,46.1878097579008,0,0
-32.75,134.25,0.2199866368612718,6.0,0.42022154,418.91278,20.5,93,14,88,88,26,7,South Australia,65.88108978150392,1,1
-32.75,134.5,0.2133933758163558,8.8,0.35049587,418.80545,27.4,91,14,68,88,33,6,South Australia,61.97109778933745,1,1
-32.75,134.75,0.2152731922144691,2.9,0.31365448,417.77786,24.2,97,14,48,89,29,7,South Australia,60.125389153888975,1,1
-32.75,135.0,0.2307905126141295,8.5,0.31048957,416.3217,10.9,91,13,46,89,16,6,South Australia,55.34427039681271,0,0
-32.75,135.25,0.2494279862065533,16.1,0.29474917,415.78732,10.2,85,11,38,89,15,5,South Australia,50.549275663055454,0,0
-32.75,135.5,0.2679415077093013,31.2,0.28356498,415.70755,0.0,77,10,34,89,1,3,South Australia,44.075443320689715,0,0
-32.75,135.75,0.2868921109874334,42.9,0.2837693,416.91843,0.0,73,9,34,89,1,2,South Australia,42.37899254119997,0,0
-32.75,136.0,0.2956666074149931,57.4,0.30550906,420.02808,11.4,68,8,43,88,16,1,South Australia,44.21732812228583,0,0
-32.75,136.25,0.3079428160102994,76.1,0.3197085,420.65137,28.7,63,7,52,88,34,1,South Australia,46.382534088539174,0,0
-32.75,136.5,0.3195476940356284,71.5,0.30978996,421.59302,17.7,64,7,45,87,23,1,South Australia,43.73432568126755,0,0
-32.75,136.75,0.3210624862639677,56.7,0.3013062,422.9472,0.8,68,7,41,87,2,0,South Australia,41.31460566294543,0,0
-32.75,137.0,0.3109502181455138,44.7,0.30439436,424.13962,8.4,72,7,42,86,13,1,South Australia,44.99903556922386,0,0
-32.75,137.25,0.304571667811667,23.5,0.29249746,424.01337,30.9,81,8,37,86,36,2,South Australia,51.49099971285759,0,0
-32.75,137.5,0.3068284169959259,0.5,0.26095635,422.57956,21.3,100,8,29,87,26,2,South Australia,55.23813800075627,0,0
-32.75,137.75,0.3321598678827285,15.6,0.23159598,421.27487,3.2,86,6,23,88,5,0,South Australia,45.0484692190437,0,0
-32.75,138.0,0.3595288346487602,0.4,0.21323521,421.80603,2.3,100,5,20,87,4,0,South Australia,50.203402407029806,0,0
-32.75,138.25,0.3871833208615758,0.5,0.20968762,427.87393,6.8,100,4,19,85,11,0,South Australia,50.5003125594716,0,0
-32.75,138.5,0.3953415357906903,21.0,0.25619608,430.429,29.5,82,4,28,84,35,0,South Australia,48.8948947569707,0,0
-32.75,138.75,0.3872467019373462,40.8,0.27589512,431.98718,52.7,73,4,32,84,51,0,South Australia,48.30070568173734,0,0
-32.75,139.0,0.3733648867301997,57.4,0.28283757,433.55344,46.9,68,5,34,83,48,0,South Australia,46.41667171105802,0,0
-32.75,139.25,0.3600432257921923,74.7,0.29580742,434.63406,47.3,63,5,39,82,48,0,South Australia,45.021436155617536,0,0
-32.75,139.5,0.3678912852305248,92.6,0.33907598,434.8912,57.0,59,5,63,82,54,0,South Australia,49.221361185009705,0,0
-32.75,139.75,0.3825191277301027,112.4,0.34854296,434.2517,72.9,54,4,67,83,63,0,South Australia,49.703753087354634,0,0
-32.75,140.0,0.387453302390696,132.5,0.36485428,434.24484,66.4,50,4,73,83,60,0,South Australia,48.94794003936506,0,0
-32.75,140.25,0.3860673657529765,119.5,0.37824768,433.89197,50.5,53,4,77,83,50,0,South Australia,49.41550902819001,0,0
-32.75,140.5,0.3799301062375196,96.3,0.3780021,432.7199,38.0,58,4,77,83,41,0,South Australia,49.472850917845754,0,0
-32.75,140.75,0.3751573782292239,73.1,0.3669374,432.6342,34.7,64,4,74,83,39,0,South Australia,51.294968198990844,0,0
-32.75,141.0,0.3723401047245023,49.9,0.3604327,433.5356,34.8,70,5,72,83,39,0,South Australia,53.34775257775185,0,0
-32.75,141.25,0.3688278948067732,26.7,0.35253206,434.15723,41.7,79,5,69,83,43,1,New South Wales,56.99635191856601,0,0
-32.75,141.5,0.3624361161275634,3.5,0.34229347,434.48984,57.8,96,5,64,83,54,2,New South Wales,64.51172586254583,1,1
-32.75,141.75,0.3525707503448107,19.6,0.32777753,435.07703,39.5,83,5,57,82,42,0,New South Wales,55.92904149192989,0,0
-32.75,142.0,0.3438494421009506,42.8,0.29918316,436.91992,21.1,73,6,40,81,26,2,New South Wales,46.592120223110044,0,0
-32.75,142.25,0.3323757390225572,43.8,0.28975022,438.4626,15.5,72,6,36,81,21,0,New South Wales,44.567204617188345,0,0
-32.75,142.5,0.3240776869069253,41.0,0.28863227,438.1009,18.0,73,6,36,81,23,1,New South Wales,44.99846279547232,0,0
-32.75,142.75,0.3175664801571873,50.3,0.28739828,436.73367,37.0,70,7,36,81,40,1,New South Wales,46.50710485947223,0,0
-32.75,143.0,0.3117390672631916,66.7,0.30088884,436.7655,59.0,66,7,41,81,55,1,New South Wales,48.54035263775667,0,0
-32.75,143.25,0.3030867007583202,86.4,0.33203274,437.89545,81.5,60,8,59,81,67,1,New South Wales,51.788868340650865,0,0
-32.75,143.5,0.2956385340929652,107.6,0.3480341,437.543,92.6,55,8,67,81,72,1,New South Wales,51.98398746559295,0,0
-32.75,143.75,0.2924300976139507,129.4,0.34260818,436.00238,72.7,51,8,65,82,63,3,New South Wales,48.637807178832645,0,0
-32.75,144.0,0.2939264655024522,151.7,0.3190207,434.7262,54.7,46,8,51,82,52,1,New South Wales,41.780589567712845,0,0
-32.75,144.25,0.2894553070754877,146.2,0.28835848,435.37384,31.5,47,9,36,82,36,0,New South Wales,37.72879897204551,0,0
-32.75,144.5,0.2798355195094787,128.1,0.28324464,436.60635,8.8,51,9,34,82,13,0,New South Wales,34.933116554272864,0,0
-32.75,144.75,0.2708032890577756,112.0,0.28295615,437.40323,1.5,54,10,34,81,3,0,New South Wales,34.62699638664668,0,0
-32.75,145.0,0.2645140023591618,98.6,0.27901417,437.81824,20.7,58,10,33,81,26,1,New South Wales,39.46012968088229,0,0
-32.75,145.25,0.2635920552403799,89.4,0.26621136,437.127,7.7,60,10,30,81,12,1,New South Wales,37.752262454000494,0,0
-32.75,145.5,0.270652608360563,85.6,0.25780308,437.3234,4.3,61,10,28,81,8,1,New South Wales,37.18339902381894,0,0
-32.75,145.75,0.2750587629243022,86.3,0.25189748,437.41705,4.5,60,10,27,81,8,0,New South Wales,36.77843305049974,0,0
-32.75,146.0,0.2745310789387163,72.2,0.24979487,438.15942,22.4,64,10,26,81,27,1,New South Wales,41.086067572451746,0,0
-32.75,146.25,0.2705468641860144,54.9,0.24951594,439.08472,23.4,69,10,26,80,28,1,New South Wales,43.31249975418629,0,0
-32.75,146.5,0.2615198322394419,41.5,0.24648018,439.99103,22.6,73,11,25,80,27,1,New South Wales,44.15936284259995,0,0
-32.75,146.75,0.2503972843732862,38.8,0.24504952,440.4428,3.1,74,11,25,80,5,1,New South Wales,41.5316717918086,0,0
-32.75,147.0,0.2400771486024106,39.9,0.2503366,440.8351,3.6,74,12,26,80,6,2,New South Wales,41.81182998656639,0,0
-32.75,147.25,0.2302665990821662,37.5,0.26166373,440.51944,25.4,75,13,29,80,30,3,New South Wales,46.60214329630074,0,0
-32.75,147.5,0.2227431863945509,29.1,0.26723653,440.26898,41.8,78,13,30,80,43,4,New South Wales,50.1143571219264,0,0
-32.75,147.75,0.2016895957324387,20.4,0.2599807,439.69028,49.1,83,15,29,80,49,4,New South Wales,53.82518817325794,0,0
-32.75,148.0,0.1811974541705456,17.5,0.26326746,439.96844,26.2,84,16,30,80,31,4,New South Wales,51.29836883348994,0,0
-32.75,148.25,0.1663677613550264,4.2,0.2660656,439.82242,5.4,95,17,30,80,9,3,New South Wales,52.78341423299874,0,0
-32.75,148.5,0.1623057340316119,2.4,0.24952328,438.91382,10.1,97,17,26,81,15,4,New South Wales,53.88044611795935,0,0
-32.75,148.75,0.1573796539789154,13.1,0.22096473,439.30518,30.4,88,18,21,80,35,2,New South Wales,52.26644031167992,0,0
-32.75,149.0,0.1541306526405692,4.2,0.18663847,437.40622,43.1,95,18,16,81,45,2,New South Wales,55.77927511396375,0,0
-32.75,149.25,0.1567040018027737,13.9,0.16905546,434.8375,29.7,87,18,13,82,35,1,New South Wales,50.168101920558065,0,0
-32.75,149.5,0.1750864809112889,14.1,0.16794483,432.4142,7.4,87,17,13,83,11,1,New South Wales,46.933886670158834,0,0
-32.75,149.75,0.2059649710806774,4.8,0.17280945,428.19495,13.5,94,15,14,85,18,1,New South Wales,50.285292047186424,0,0
-32.75,150.0,0.2059600967381681,1.0,0.15258205,422.57303,12.3,99,15,10,87,17,2,New South Wales,51.41657712271994,0,0
-32.75,150.25,0.2059033334432613,22.3,0.14005049,416.20627,0.4,81,15,8,89,2,0,New South Wales,41.693210342708035,0,0
-32.75,150.5,0.2053618320574363,26.9,0.13336365,409.9922,0.0,79,15,7,91,1,0,New South Wales,40.6340652998252,0,0
-32.75,150.75,0.2001320666034839,5.0,0.13538843,404.62918,2.9,94,15,7,93,5,2,New South Wales,47.65509842299979,0,0
-32.75,151.0,0.1985943510567917,13.0,0.12943265,400.9938,0.0,88,15,6,93,1,1,New South Wales,44.1713395650326,0,0
-32.75,151.25,0.1944356952394758,0.6,0.1277389,399.03116,11.9,100,15,6,94,16,3,New South Wales,51.46086289817192,0,0
-32.75,151.5,0.1752178723569072,1.0,0.14730495,396.87674,7.0,99,17,9,94,11,4,New South Wales,51.18972149391454,0,0
-32.75,151.75,0.147738147305236,5.6,0.19849223,394.38864,7.4,93,18,18,95,11,4,New South Wales,50.770601705219704,0,0
-32.75,152.0,0.1128499806581419,10.9,0.29550302,391.46515,3.1,89,21,38,95,5,5,New South Wales,52.86551334538989,0,0
-33.0,115.75,0.0211137159871647,4.7,0.37657434,414.84314,4.9,94,82,76,90,8,10,Western Australia,74.75015291526839,1,1
-33.0,116.0,0.0127162920553625,5.5,0.30508384,409.75586,6.8,94,90,43,91,11,10,Western Australia,70.44115437381748,1,1
-33.0,116.25,0.0139993493522827,6.5,0.29341346,405.87863,0.0,93,89,38,92,1,8,Western Australia,67.69324799810128,1,1
-33.0,116.5,0.0178314529181945,16.6,0.29993606,407.15414,11.2,85,86,40,92,16,9,Western Australia,66.3271585836015,1,1
-33.0,116.75,0.0081325451821266,17.1,0.31646684,410.058,18.6,85,94,50,91,24,9,Western Australia,70.95840975208156,1,1
-33.0,117.0,0.0109529365009317,3.8,0.33836636,410.73798,26.8,96,92,63,91,31,11,Western Australia,78.50574295024582,1,1
-33.0,117.25,0.0155225159201238,4.8,0.35246336,411.62875,7.9,94,88,69,90,12,9,Western Australia,75.17879798401034,1,1
-33.0,117.5,0.0196310069101552,16.7,0.35759267,412.60187,0.0,85,84,71,90,1,8,Western Australia,69.68997967571978,1,1
-33.0,117.75,0.0232569345140031,27.5,0.37096795,413.15292,4.4,79,80,75,90,8,9,Western Australia,68.27238931521677,1,1
-33.0,118.0,0.029181026707686,38.3,0.36819226,413.11804,2.6,74,75,74,90,5,8,Western Australia,64.30110308627268,1,1
-33.0,118.25,0.0301793108117722,47.9,0.36319155,412.92322,0.0,71,74,73,90,1,7,Western Australia,62.46874541783866,1,1
-33.0,118.5,0.0300690192695973,58.3,0.357716,413.0654,3.1,68,74,71,90,5,7,Western Australia,61.44621082417986,1,1
-33.0,118.75,0.0317384719671238,68.8,0.35470623,413.54715,5.1,65,72,70,90,9,7,Western Australia,60.28180358893965,1,1
-33.0,119.0,0.0391576603143697,74.0,0.3577129,413.66507,7.0,64,64,71,90,11,6,Western Australia,58.59165362359996,1,1
-33.0,119.25,0.043300868070773,83.0,0.3425225,413.19376,14.7,61,59,65,90,19,6,Western Australia,56.592458661254284,0,0
-33.0,119.5,0.0470421133217834,88.6,0.33309406,411.9057,2.1,60,55,60,90,4,5,Western Australia,52.130521836915975,0,0
-33.0,119.75,0.0536768266232684,96.4,0.3217173,409.70712,0.3,58,46,53,91,2,5,Western Australia,47.87932146907438,0,0
-33.0,120.0,0.0668189203521857,102.4,0.29480842,406.0671,0.0,57,36,38,92,1,2,Western Australia,42.32399946523715,0,0
-33.0,120.25,0.0732984570121126,109.7,0.26057598,404.1443,0.0,55,32,29,93,1,1,Western Australia,38.84045210248399,0,0
-33.0,120.5,0.0683683935275656,121.1,0.26158717,402.80698,13.3,52,35,29,93,18,1,Western Australia,40.793798227618495,0,0
-33.0,120.75,0.0623761317994822,135.6,0.27110294,401.14035,23.2,49,39,31,93,28,2,Western Australia,42.0748143327778,0,0
-33.0,121.0,0.0606281519354698,152.3,0.27693632,399.54398,0.0,46,40,33,94,1,1,Western Australia,38.07693471844084,0,0
-33.0,121.25,0.0575390864873216,170.5,0.28316787,399.01587,2.9,43,43,34,94,5,1,Western Australia,38.10681009659909,0,0
-33.0,121.5,0.0568126601189197,184.5,0.31298137,402.50076,9.7,40,43,48,93,14,3,Western Australia,41.087815805081455,0,0
-33.0,121.75,0.0536335125551669,182.4,0.32850435,403.265,5.8,41,47,57,93,10,5,Western Australia,43.094913624760494,0,0
-33.0,122.0,0.0492979823025442,183.3,0.3210145,402.02344,9.7,41,52,53,93,14,5,Western Australia,44.24434004415772,0,0
